from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5868746;5931307;239;16718;84;53;16954;90;83;22036;90;81;22036;40;-1;35;-1;22
5868747;5931307;236;16500;84;53;16954;89;80;19976;91;85;18053;40;-1;35;-1;22
5868748;5931307;237;16567;76;48;16333;88;84;17814;91;82;22098;40;22530;35;22230;22
5868749;5931307;239;16713;76;48;16333;77;65;20824;82;63;20824;40;22588;36;22287;22
5868750;5931307;226;15854;73;46;16073;73;62;18791;71;62;18791;40;22715;36;22415;22
5868751;5931307;235;16462;72;46;15878;74;62;20608;73;60;20608;38;21685;34;21385;21
5868752;5931307;224;15694;72;46;15859;70;57;17215;73;55;20586;38;21589;34;21289;21
5868753;5931307;220;15375;70;44;15424;64;53;16903;70;55;16903;38;21115;33;20815;20
5868754;5931307;214;14994;68;43;15009;62;50;16669;65;52;16669;38;20970;33;20670;21
5868755;5931307;209;14613;66;42;14736;61;47;16190;63;49;16190;37;20345;32;20044;20
5868756;5931307;209;14651;67;43;14827;61;47;16205;64;49;16205;38;20616;33;20316;20
5868757;5931307;208;14537;66;42;14659;57;43;15754;57;45;15754;37;20265;32;19964;20
5868758;5931307;209;14660;66;42;14775;62;47;15889;64;49;15889;37;20456;32;20156;20
5868759;5931307;211;14761;67;43;14665;74;62;16195;76;64;16195;38;20795;33;20495;20
5868760;5931307;208;14587;67;43;14665;72;60;16022;72;62;16022;38;19753;33;19753;21
5868761;5931307;198;13852;66;42;14006;72;63;18624;77;70;20481;36;20707;31;20707;20
5868762;5931307;193;13498;63;40;13521;69;59;18735;74;65;20127;34;20347;29;20347;19
5868763;5931307;192;13444;-1;-1;-1;71;59;18337;75;64;20073;35;20115;30;20115;19
5868764;5931307;193;13490;63;40;13475;71;60;18388;76;64;20120;35;20460;30;20460;19
5868765;5931307;196;13702;61;38;12922;77;64;22072;83;68;19632;34;19796;29;19796;19
5868766;5931307;179;12549;62;39;13180;69;58;16980;73;58;19658;33;19599;28;19599;18
5868767;5931307;180;12602;59;38;12681;67;58;19423;71;59;19711;33;19615;28;19431;18
5868768;5931307;178;12431;58;37;12429;62;56;16862;71;56;19539;33;19273;28;19273;18
5868769;5931307;170;11933;56;36;11919;58;51;18076;69;52;18365;32;18650;27;18650;17
5868770;5931307;169;11818;55;35;12032;58;49;19151;69;51;18278;31;18585;27;18585;17
5868771;5931307;168;11769;54;34;11734;59;49;18763;71;59;18802;33;19056;27;19056;18
5868772;5931307;165;11577;53;34;11570;56;46;18568;69;60;20002;32;18453;27;18453;18
5868773;5931307;162;11358;53;33;11380;56;48;18340;68;57;19784;33;18293;27;18293;18
5868774;5931307;159;11160;51;33;11030;55;47;18261;63;53;12103;32;17864;26;17864;17
5868775;5931307;154;10807;50;32;10865;53;46;17727;59;48;11750;31;17613;26;17728;17
5868776;5931307;156;10895;49;31;10938;53;44;17588;61;53;12326;30;17276;25;17776;16
5868777;5931307;153;10704;48;30;10568;54;47;12089;58;50;12023;30;17057;24;17057;16
5868778;5931307;152;10654;48;31;10800;53;45;11896;56;47;11830;30;16789;24;16789;16
5868779;5931307;149;10445;47;30;10499;53;43;11614;53;46;11548;29;16544;24;16544;16
5868780;5931307;147;10323;48;30;10721;54;44;11670;53;47;11604;31;16528;25;16528;16
5868781;5931307;148;10349;46;29;10323;55;45;11402;57;48;11336;31;17465;25;17465;16
5868782;5931307;155;10872;47;30;10559;60;51;17318;64;54;17910;31;17308;25;17308;16
5868783;5931307;148;10352;47;30;10559;57;51;16344;61;51;16344;29;16705;24;16705;16
5868784;5931307;144;10087;44;28;9963;55;44;15725;59;47;16080;31;16164;25;16164;16
5868785;5931307;144;10081;44;28;9882;53;43;15606;59;47;17692;29;16140;24;16140;15
5868786;5931307;142;9916;44;28;9903;52;45;15921;55;45;15921;29;16501;24;16501;15
5868787;5931307;142;9905;44;28;9990;49;45;17137;54;44;17471;27;16363;22;16604;14
5868788;5931307;143;10013;45;29;10036;49;44;17105;54;43;17439;29;16406;24;16406;16
5868789;5931307;144;10071;46;29;10151;48;43;17412;54;43;17412;29;16447;24;16447;16
5868790;5931307;147;10270;49;31;10699;54;49;17389;56;47;17722;30;16706;24;16706;16
5868791;5931307;147;10294;47;30;10265;55;51;17938;57;52;11708;31;17330;26;15456;17
5868792;5931307;145;10123;47;30;10132;53;46;13856;52;43;13459;32;17493;26;15221;16
5868793;5931307;143;10013;48;30;10138;51;44;13707;49;41;13309;32;14867;26;14867;17
5868794;5931307;142;9957;47;30;10017;48;44;13650;49;41;13253;33;14887;27;14887;17
5868795;5931307;139;9752;46;29;9801;48;45;13756;47;44;13756;32;14512;26;14512;16
5868796;5931307;138;9685;45;29;9698;45;40;13463;45;39;13463;32;15011;27;15011;18
5868797;5931307;140;9774;46;30;9805;40;36;13256;41;36;13205;32;14838;26;14838;17
5868798;5931307;141;9845;46;29;9901;35;30;12893;35;31;12893;31;15124;26;15124;17
5868799;5931307;139;9744;45;29;9871;34;27;12691;34;28;12691;31;15462;26;15462;17
5868800;5931307;142;9974;45;29;10067;36;32;10824;37;33;12980;30;13077;25;13077;17
5868801;5931307;145;10155;45;29;9968;40;35;10987;41;37;13283;30;13338;25;13338;17
5868802;5931307;178;12491;46;29;10102;55;43;12947;54;41;12947;28;15536;24;15562;17
5868803;5931307;177;12373;47;30;10373;52;36;12489;52;34;12489;28;15173;24;15199;16
5868804;5931307;158;11034;51;33;10939;46;35;10599;50;35;10599;29;14861;24;14888;17
5868805;5931307;157;10984;51;33;10939;46;35;10549;50;35;10549;29;13001;24;13001;17
5868806;5931307;155;10883;51;33;11015;45;33;10449;50;33;10449;28;12680;24;12680;16
5868807;5931307;157;10970;51;33;11015;46;34;10536;50;34;10536;29;13088;25;13088;17
5868808;5931307;160;11213;46;29;10897;40;28;11148;47;28;11148;24;13018;21;13045;14
5868809;5931307;155;10839;46;30;10928;33;20;10020;36;20;10020;24;12909;21;12935;14
5868810;5931307;159;11136;50;32;11919;36;24;10317;42;24;10317;22;11808;19;11808;13
5868811;5931307;169;11800;51;32;11862;32;20;10775;34;20;10775;24;11932;21;11932;13
5868812;5931307;168;11726;52;33;11966;32;20;10734;34;19;10734;24;12230;21;12230;13
5868813;5931307;171;11992;52;33;12122;35;24;11057;36;24;11057;25;12559;22;12559;14
5868814;5931307;178;12435;53;34;12349;38;24;11682;44;32;12612;27;13165;23;13165;15
5868815;5931307;181;12659;55;35;12785;42;25;11758;44;35;11830;27;13243;23;13243;15
5868816;5931307;179;12497;55;35;12689;41;29;12054;47;36;12759;28;13691;24;13691;16
5868817;5931307;200;13981;55;35;12631;56;35;12855;61;49;14808;28;14583;24;14583;16
5868818;5931307;202;14107;62;40;13845;62;43;13460;64;45;13460;34;16292;28;16292;19
5868819;5931307;199;13937;62;40;13845;60;45;13559;64;47;13559;33;16354;28;16354;19
5868820;5931307;204;14258;65;41;14242;66;49;13880;70;51;13880;34;16496;29;16496;20
5868821;5931307;204;14297;65;41;14242;69;58;15042;72;57;15042;35;16801;29;16801;20
5868822;5931307;207;14491;65;41;14242;73;61;15237;74;60;15237;34;16692;29;16692;19
5868823;5931307;207;14518;63;40;13886;77;62;15264;76;61;15264;34;16009;30;16009;21
5868824;5931307;206;14424;62;40;13851;80;66;16642;81;66;15639;34;16194;30;16194;21
5868825;5931307;214;14973;62;40;13851;94;78;16805;96;77;16805;34;16637;30;16637;21
5868826;5931307;213;14917;62;40;13851;94;77;16749;94;76;16749;34;16993;30;16993;21
5868827;5931307;218;15226;85;54;19109;97;82;17058;97;81;17058;-1;17215;-1;17215;-1
5868828;5931307;224;15694;85;54;19109;103;88;17526;101;87;17526;31;17023;27;17023;19
5870541;5931307;512;35846;152;96;36167;113;97;36449;111;91;37064;73;44125;64;43683;41
5870542;5931307;510;35678;152;96;36015;111;97;36417;111;91;37032;72;44016;63;43574;41
5870543;5931307;507;35504;149;95;35641;111;97;36142;111;91;36756;71;43631;62;43190;40
5870544;5931307;504;35296;147;93;35310;108;94;35934;108;88;36549;71;43303;62;42862;40
5870545;5931307;501;35050;148;93;35334;114;99;35733;111;93;36348;71;43119;62;42678;40
5870546;5931307;517;36220;149;94;35295;128;115;36903;133;109;36488;71;43210;62;42769;40
5870547;5931307;521;36445;152;96;35612;131;119;37128;133;113;36713;72;43639;63;43197;40
5870548;5931307;508;35563;153;97;32885;124;106;36246;117;100;36861;71;42195;63;42195;41
5870549;5931307;516;36154;153;97;32885;128;115;36838;133;109;36423;71;42328;63;42328;41
5870550;5931307;517;36198;142;90;33548;128;115;36881;133;109;36466;69;43652;59;44246;36
5870551;5931307;477;33399;141;89;33423;102;81;35905;117;83;35905;69;43457;59;44051;36
5870552;5931307;475;33282;145;92;33342;102;79;35774;117;81;35774;68;43269;58;43863;36
5870553;5931307;471;32960;141;89;33024;105;86;36269;123;88;36269;67;43253;58;43847;36
5870554;5931307;474;33174;140;89;32873;116;89;36501;129;91;36501;67;42828;58;43422;35
5870555;5931307;458;32042;138;87;32566;116;91;35561;129;93;35561;68;42944;58;43538;36
5870556;5931307;454;31748;140;89;32232;116;89;35401;129;91;35401;68;43216;58;43809;36
5870557;5931307;451;31550;140;89;32232;116;93;35728;129;95;35728;68;42602;58;43195;36
5870558;5931307;449;31446;140;89;32232;120;97;35234;129;99;35234;67;42445;58;43039;36
5870559;5931307;452;31636;144;91;31922;120;100;35424;135;102;35424;67;42605;58;43199;36
5870560;5931307;452;31661;144;91;31922;120;100;35449;135;102;35449;68;42927;59;43520;36
5870561;5931307;454;31798;144;91;31922;120;102;35586;135;104;35586;68;42851;59;43445;36
5870562;5931307;457;31973;143;91;32380;132;117;35957;154;119;35957;71;43292;61;43886;39
5870563;5931307;456;31897;143;91;32380;132;116;35881;148;118;35881;71;43583;61;44177;39
5870564;5931307;458;32042;143;91;32380;137;118;36026;154;120;36026;71;43484;61;44078;39
5870565;5931307;458;32093;145;92;32707;137;119;36077;154;121;36077;71;43840;62;44434;40
5870566;5931307;469;32798;145;92;32707;153;127;35126;154;131;36782;72;44291;62;44885;40
5870567;5931307;471;32964;149;94;33339;153;129;35291;160;133;36948;74;44629;64;45223;41
5870568;5931307;476;33348;153;97;33736;155;135;35675;166;139;37332;74;44915;65;45509;42
5870569;5931307;477;33425;153;97;33736;161;136;35752;166;140;37409;60;45034;52;45628;34
5870570;5931307;405;28349;124;78;28891;140;120;31731;136;123;31731;60;36115;51;36338;34
5870571;5931307;403;28207;124;78;28947;137;118;33368;134;110;35903;59;36015;51;36237;34
5870572;5931307;406;28422;125;79;28528;137;121;33582;134;113;36117;60;36312;51;36535;34
5870573;5931307;388;27184;127;80;29439;135;119;33412;134;111;35947;61;36690;53;36913;35
5870574;5931307;387;27118;126;80;29441;125;107;33990;129;112;30715;61;36775;53;36998;35
5870575;5931307;388;27165;119;76;26974;125;108;34036;129;112;30761;57;34828;50;35051;33
5870576;5931307;390;27294;108;69;25352;129;110;34166;131;114;30891;57;34765;49;34988;32
5870577;5931307;359;25114;108;69;25352;102;80;27583;118;94;28350;57;34814;49;35037;32
5870578;5931307;356;24906;107;68;24767;99;77;27374;108;86;31271;57;34338;49;34560;31
5870579;5931307;351;24554;107;68;24767;94;72;27023;99;81;30920;56;32374;48;32374;31
5870580;5931307;349;24401;105;67;24356;94;70;26869;99;79;30766;55;31999;47;31999;30
5870581;5931307;343;24009;105;66;24135;91;70;26509;94;74;30375;55;31866;47;31866;30
5870582;5931307;338;23689;103;65;23624;91;73;26745;94;74;30108;53;31363;46;31363;29
5870583;5931307;333;23314;103;65;23460;91;75;26885;92;73;30666;53;31250;46;31250;30
5870584;5931307;330;23077;104;66;23653;98;88;31088;97;79;31087;53;30613;45;30613;29
5870585;5931307;325;22746;103;65;22884;98;85;25106;95;82;30653;52;30330;44;30330;29
5870586;5931307;321;22502;102;64;22600;98;81;24863;96;83;25194;52;30111;44;30111;28
5870587;5931307;317;22208;101;64;22386;95;77;24568;94;78;24900;51;29777;43;29777;28
5870588;5931307;313;21940;100;63;22116;90;73;24301;93;74;24632;51;29573;43;29573;28
5870589;5931307;312;21837;99;63;21974;90;72;24198;92;74;24529;50;29479;42;29479;27
5870590;5931307;304;21312;95;60;21365;77;64;23673;81;66;24004;49;29130;41;29130;26
5870591;5931307;302;21145;94;60;21223;74;63;23334;81;65;23666;48;28821;41;28821;26
5870592;5931307;304;21298;97;62;21598;76;63;23365;81;65;23696;50;28957;42;28957;27
5870593;5931307;304;21253;99;63;21836;90;68;23722;92;70;24053;50;28550;42;28442;27
5870594;5931307;290;20293;90;57;20189;78;64;22204;89;68;22204;47;29098;40;27965;25
5870595;5931307;291;20336;91;58;20399;78;65;22246;91;69;22246;48;28148;40;28040;25
5870596;5931307;293;20512;90;57;19458;101;90;23829;103;90;23104;45;27267;38;27159;24
5870597;5931307;279;19514;88;56;19497;78;60;21510;85;64;21510;45;27153;38;27044;24
5870598;5931307;271;18956;87;55;19245;78;59;20880;80;62;21108;44;26757;37;26649;23
5870599;5931307;262;18318;83;53;18499;78;60;20920;77;63;21148;42;26090;35;25981;22
5870600;5931307;259;18153;82;52;18253;78;63;21163;80;66;21390;42;25989;35;25880;22
5870601;5931307;255;17824;84;53;17844;78;66;20011;84;69;20238;43;25576;37;25467;23
5870602;5931307;253;17703;84;53;17844;78;65;19950;82;68;20177;43;24402;37;24402;23
5870603;5931307;253;17690;85;54;18107;78;69;20237;84;72;20465;43;24517;38;24517;24
5870604;5931307;245;17165;85;54;18107;86;74;20906;91;78;20906;43;23948;38;23948;24
5870605;5931307;246;17225;79;50;16851;86;75;20965;91;79;20965;42;24045;37;24045;23
5870606;5931307;237;16613;77;49;16306;90;82;18152;92;85;18152;-1;23350;-1;23350;-1
5870607;5931307;235;16458;79;50;16233;87;79;17997;89;82;17997;-1;-1;-1;-1;-1
5870608;5931307;235;16463;79;50;16233;88;79;18002;89;82;18002;40;-1;35;-1;22
5870609;5931307;230;16075;79;50;16233;84;74;19551;83;79;17628;39;22659;35;22358;22
5870610;5931307;225;15748;77;49;15637;71;62;18686;69;60;18686;40;22790;36;22489;22
5870611;5931307;220;15407;77;49;15637;64;55;18345;63;55;18345;40;22919;36;22619;22
5870612;5931307;240;16767;72;46;15878;77;67;20912;79;65;21023;38;21785;34;21484;21
5870613;5931307;230;16132;72;46;15859;73;64;18948;71;64;18948;38;21784;34;21483;21
5870614;5931307;226;15844;68;43;14906;69;64;18772;69;60;18660;38;21114;34;20814;21
5870615;5931307;210;14731;68;43;14906;59;53;16936;61;55;18305;38;21196;34;20896;21
5870616;5931307;208;14532;67;42;14689;59;53;16317;61;53;18211;39;21498;34;21197;21
5870617;5931307;204;14263;65;41;14387;59;48;15982;60;50;15982;38;20718;33;20417;20
5870618;5931307;203;14202;65;41;14373;56;45;15755;60;47;15755;36;20025;31;19725;19
5870619;5931307;209;14613;66;42;14628;60;46;15874;63;48;15874;37;20463;32;20162;20
5870620;5931307;202;14165;64;41;14101;63;54;15599;65;56;15599;36;19261;32;19261;20
5870621;5931307;204;14282;67;43;14665;63;55;15716;67;57;15716;37;19644;33;19644;20
5870622;5931307;193;13531;62;39;13408;70;60;18360;74;64;16200;35;20660;30;20660;19
5870623;5931307;192;13455;62;39;13399;68;59;18737;71;63;16124;35;20266;30;20266;19
5870624;5931307;187;13089;61;39;13077;64;57;18548;70;59;19718;33;20149;29;20149;18
5870625;5931307;184;12868;59;38;12643;64;55;16820;70;56;19497;34;20349;29;20349;19
5870626;5931307;183;12781;60;38;12744;62;54;16732;71;54;19410;-1;20670;-1;20670;-1
5870627;5931307;176;12309;58;37;12235;58;47;16261;67;48;18938;33;19539;28;19539;18
5870628;5931307;174;12147;59;37;12608;61;52;16578;67;52;19256;33;19214;28;19214;18
5870629;5931307;173;12122;57;36;12014;62;54;16732;67;54;19410;32;19044;28;19044;18
5870630;5931307;169;11843;56;35;11749;59;50;17986;69;51;18275;31;18489;26;18489;17
5870631;5931307;171;11968;55;35;11565;64;53;19103;74;60;18167;31;18415;26;18415;17
5870632;5931307;177;12374;53;34;11571;69;58;19411;77;65;18572;33;19168;27;19168;18
5870633;5931307;163;11433;52;33;11227;58;49;18778;69;52;17632;32;18496;27;18496;18
5870634;5931307;164;11467;52;33;11109;58;49;18814;69;52;17666;32;18201;26;18201;17
5870635;5931307;156;10941;52;33;11123;55;47;18259;63;56;19735;32;18315;26;18315;17
5870636;5931307;151;10565;51;33;10875;56;49;11547;61;50;11613;31;17573;26;17573;17
5870637;5931307;159;11116;48;31;10326;56;48;17884;62;50;17086;30;17378;25;17879;17
5870638;5931307;150;10473;48;30;10387;53;45;15763;58;49;15763;29;17314;24;17314;16
5870639;5931307;149;10413;47;30;10663;53;45;15703;58;49;15703;29;17311;24;17311;16
5870640;5931307;145;10181;46;29;10412;56;49;15979;60;47;10520;28;18028;23;18028;15
5870641;5931307;144;10089;45;29;10013;51;43;11602;53;46;11536;29;16388;24;16388;16
5870642;5931307;142;9946;44;28;9971;49;39;10985;51;42;10919;30;16677;24;16677;16
5870643;5931307;141;9868;44;28;9788;51;43;11279;53;46;11213;30;17035;25;17035;16
5870644;5931307;143;10032;43;28;9781;52;45;15930;55;45;15930;28;16579;24;16579;15
5870645;5931307;141;9894;44;28;9801;51;43;15795;53;43;15795;28;16314;23;16314;15
5870646;5931307;139;9731;44;28;9859;48;41;15664;54;41;15664;27;16176;22;16176;15
5870647;5931307;138;9656;44;28;9702;53;45;15574;57;47;16090;27;15626;22;15626;15
5870648;5931307;137;9591;43;28;9732;53;46;15544;56;48;16128;29;15943;24;16171;16
5870649;5931307;139;9711;45;28;9674;53;44;15125;56;48;17781;29;16081;24;16081;16
5870650;5931307;141;9893;46;29;9949;52;44;15095;55;47;17697;29;16564;24;16564;15
5870651;5931307;148;10375;48;30;10245;58;53;18108;59;53;14276;30;16777;25;16777;16
5870652;5931307;144;10101;47;30;10115;56;49;14053;55;50;11613;31;16978;25;16978;16
5870653;5931307;143;9988;47;30;10049;52;46;13811;50;43;13413;31;14902;26;14902;17
5870654;5931307;139;9727;46;29;9791;46;42;13512;48;39;13115;32;14765;26;14723;17
5870655;5931307;137;9613;45;29;9616;46;42;13559;47;39;13161;32;14405;26;14405;16
5870656;5931307;136;9489;45;28;9495;46;41;13208;46;38;12811;32;14388;27;14388;16
5870657;5931307;134;9409;45;28;9479;45;40;13443;45;39;13443;32;14324;26;14324;17
5870658;5931307;135;9451;45;28;9456;38;34;13139;39;35;13139;31;14406;25;14406;16
5870659;5931307;135;9475;45;28;9525;34;30;12857;35;31;12857;31;14526;25;14526;17
5870660;5931307;135;9469;44;28;9522;32;27;12643;33;28;12643;31;14829;25;14829;17
5870661;5931307;138;9693;44;28;9779;34;28;10544;34;27;10544;30;12769;24;12769;16
5870662;5931307;141;9848;45;28;9840;36;30;10679;39;29;10679;30;12751;25;12751;16
5870663;5931307;144;10082;46;29;9974;37;28;10878;42;27;10878;29;15501;25;15527;17
5870664;5931307;144;10109;46;29;10121;36;25;10910;39;24;10910;28;15488;24;15515;16
5870665;5931307;155;10858;46;29;10086;45;33;10424;50;33;10424;29;12864;24;12864;17
5870666;5931307;152;10615;51;33;10939;40;29;10180;49;29;10180;28;12605;24;12605;16
5870667;5931307;152;10623;48;31;10415;40;30;10189;49;30;10189;28;12724;24;12724;16
5870668;5931307;155;10852;51;33;11015;40;30;10188;50;30;10188;25;13600;21;13627;15
5870669;5931307;158;11045;45;29;10497;42;32;11393;47;32;11393;24;13367;21;13393;14
5870670;5931307;152;10671;47;30;10919;35;23;10262;36;23;10262;24;13294;21;13320;14
5870671;5931307;157;10979;48;30;11090;36;25;10869;36;25;10869;24;11451;21;11451;13
5870672;5931307;161;11279;51;32;11674;30;19;10434;34;19;10434;25;12518;21;12518;14
5870673;5931307;165;11541;51;32;11704;35;25;11028;36;24;11028;25;12620;22;12620;14
5870674;5931307;169;11820;52;33;11929;35;27;11188;38;26;11188;26;12999;22;12752;14
5870675;5931307;173;12111;52;33;12163;38;29;12026;42;32;12218;27;13538;23;13538;15
5870676;5931307;174;12184;53;34;12391;38;32;12397;41;31;12397;27;13539;23;13539;15
5870677;5931307;175;12242;55;35;12616;41;30;12148;46;35;12731;28;13676;24;13676;15
5870678;5931307;203;14181;55;35;12490;59;38;13055;62;52;15008;30;14602;26;14602;17
5870679;5931307;197;13820;62;39;13722;61;47;13722;64;51;14565;33;16250;28;16250;19
5870680;5931307;195;13662;61;39;13618;61;49;14407;64;48;14407;33;16166;28;16166;19
5870681;5931307;200;13979;61;39;13574;66;54;14724;67;53;14724;33;15982;28;15982;19
5870682;5931307;201;14067;63;40;13886;68;55;14812;69;54;14812;34;16450;29;16450;19
5870683;5931307;202;14119;63;40;13886;68;56;14864;69;55;14864;34;16637;29;16637;19
5870684;5931307;205;14323;62;40;13851;77;62;15268;76;61;15268;34;15714;30;15714;21
5870685;5931307;203;14218;62;40;13851;80;67;16050;79;66;16050;34;16105;30;16105;21
5870686;5931307;208;14529;62;40;13851;89;72;16361;85;71;16361;34;16506;30;16506;21
5870687;5931307;211;14767;62;40;13851;92;75;16599;90;74;16599;-1;16782;-1;16782;-1
5870688;5931307;218;15281;62;40;13851;97;82;17112;96;81;17112;-1;17011;-1;17011;-1
5870689;5931307;220;15403;85;54;19109;100;84;17235;96;83;17235;-1;17432;-1;17432;-1
5872400;5931307;515;36037;153;97;36141;118;103;36857;117;97;37472;72;44028;63;43587;41
5872401;5931307;509;35628;150;95;35834;111;95;36245;111;89;36860;72;43740;63;43299;40
5872402;5931307;507;35471;149;94;35756;108;92;36074;108;86;36689;72;43608;63;43167;40
5872403;5931307;504;35309;147;93;35293;108;94;35946;108;88;36561;70;43123;62;42681;39
5872404;5931307;501;35048;146;92;35145;106;90;35685;108;84;36300;70;43251;61;42809;39
5872405;5931307;496;34736;146;92;35028;111;94;35420;111;88;36034;70;42902;61;42461;39
5872406;5931307;496;34718;146;93;35033;108;94;35401;108;88;36016;70;43069;62;42627;39
5872407;5931307;505;35371;152;96;35612;121;103;36054;117;97;36669;72;43767;63;43326;40
5872408;5931307;512;35831;150;95;32724;124;110;36514;123;104;37129;71;41950;62;41950;40
5872409;5931307;512;35874;149;94;32675;124;111;36557;123;105;37172;71;41942;62;41942;40
5872410;5931307;464;32490;146;92;32556;133;121;37312;140;115;36897;70;41880;62;41880;40
5872411;5931307;478;33481;142;90;33493;105;82;35986;117;84;35986;69;43606;59;44199;36
5872412;5931307;471;32982;138;87;33027;102;78;35260;117;80;35260;68;43086;58;43680;36
5872413;5931307;469;32854;140;89;32873;116;88;35393;129;90;35393;67;42911;58;43505;36
5872414;5931307;467;32715;139;88;32569;108;86;35255;123;88;35255;67;42382;58;42975;35
5872415;5931307;460;32182;138;87;32566;105;83;35011;117;85;35011;67;42816;58;43410;35
5872416;5931307;458;32082;139;88;32517;116;89;35415;129;91;35415;68;43108;58;43702;36
5872417;5931307;453;31679;142;90;32160;116;92;34915;129;94;34915;67;42403;58;42997;36
5872418;5931307;445;31162;140;88;31551;116;93;34950;129;95;34950;67;42039;58;42633;36
5872419;5931307;445;31127;140;88;31551;116;92;34915;129;94;34915;67;42356;58;42950;36
5872420;5931307;449;31451;144;91;31922;120;97;35239;129;99;35239;68;42767;59;43361;36
5872421;5931307;452;31633;144;91;31922;120;100;35420;135;102;35420;68;42253;59;42847;36
5872422;5931307;454;31785;142;90;32145;132;115;35769;148;117;35769;70;43323;61;43917;38
5872423;5931307;453;31723;143;91;32380;132;114;35707;142;116;35707;71;43454;61;44048;39
5872424;5931307;454;31755;143;91;32380;132;114;35739;148;116;35739;71;43422;61;44015;39
5872425;5931307;458;32076;145;92;32707;137;119;36060;154;121;36060;71;43877;62;44471;40
5872426;5931307;473;33102;145;92;32707;153;131;35430;160;135;37086;71;44487;62;45080;40
5872427;5931307;473;33097;149;94;33339;153;131;35424;160;135;37081;74;44218;64;44812;41
5872428;5931307;408;28537;123;78;29085;139;123;33697;136;115;36233;59;44952;52;45546;34
5872429;5931307;405;28364;123;78;29085;137;120;33524;136;112;36060;59;36192;52;36414;34
5872430;5931307;401;28050;123;78;29039;135;116;33211;131;108;35746;60;35852;52;36075;34
5872431;5931307;400;28011;122;77;28718;133;115;33172;131;107;35707;59;35836;51;36059;33
5872432;5931307;401;28076;124;78;28953;137;117;33259;132;109;35794;59;35985;52;36208;34
5872433;5931307;392;27433;126;80;29345;133;115;33155;131;107;35690;60;36442;52;36665;35
5872434;5931307;385;26941;126;80;29441;121;105;33812;127;109;30537;61;36531;53;36754;35
5872435;5931307;384;26860;119;76;26974;121;104;33732;125;108;30457;57;34698;50;34921;33
5872436;5931307;385;26936;108;69;25352;121;105;33808;127;109;30533;57;34179;49;34402;32
5872437;5931307;359;25124;108;69;25352;102;80;27593;118;95;28360;57;34641;49;34864;32
5872438;5931307;356;24890;107;68;24938;99;77;27358;108;86;31255;56;34184;48;34406;31
5872439;5931307;351;24553;106;67;24548;94;72;27022;99;81;30918;56;34345;48;34567;31
5872440;5931307;350;24469;106;67;24668;94;70;26938;99;80;30835;55;34861;48;32502;31
5872441;5931307;348;24345;105;66;24135;94;74;26845;99;78;30710;55;31976;47;31976;30
5872442;5931307;335;23457;102;65;23722;94;79;27135;97;77;30933;53;31072;46;31072;29
5872443;5931307;333;23323;102;64;23591;93;78;27112;95;76;30910;52;31012;45;31012;29
5872444;5931307;330;23089;103;65;23392;98;85;27891;97;80;31180;53;30648;45;30648;29
5872445;5931307;328;22943;103;65;22884;99;88;25304;101;83;31389;53;30622;45;30622;29
5872446;5931307;326;22844;102;64;22600;98;86;25205;99;86;30994;53;30360;45;30360;29
5872447;5931307;320;22398;100;64;22269;96;80;24759;94;81;25090;51;29980;43;29980;28
5872448;5931307;314;22003;99;63;21958;92;74;24364;94;75;24695;52;29585;45;29585;28
5872449;5931307;310;21684;98;62;21839;90;70;24045;92;72;24376;50;29227;42;29227;27
5872450;5931307;307;21468;99;63;21981;80;65;23534;85;67;23865;49;28998;41;28998;26
5872451;5931307;304;21260;95;60;21357;76;63;23326;81;65;23657;49;28685;41;28685;26
5872452;5931307;300;20992;95;60;21187;76;62;23321;81;64;23652;48;28509;41;28509;26
5872453;5931307;298;20894;94;60;21028;86;67;23629;88;69;23960;48;28466;41;28466;26
5872454;5931307;294;20614;94;59;20841;79;69;22524;91;73;22524;48;29076;41;27975;26
5872455;5931307;293;20544;94;59;20841;78;68;22454;87;72;22454;48;28815;41;28815;26
5872456;5931307;298;20861;94;60;20957;107;95;24178;109;95;23453;48;28763;41;28763;26
5872457;5931307;277;19369;87;55;19358;78;65;21293;89;68;21521;44;28053;37;27092;23
5872458;5931307;274;19168;87;55;19293;78;62;21092;83;65;21320;44;27097;37;26989;23
5872459;5931307;263;18392;82;52;18288;78;66;21335;84;69;21562;44;26864;37;26756;23
5872460;5931307;255;17870;82;52;18253;78;59;19587;77;62;19815;42;26244;35;26136;22
5872461;5931307;256;17921;82;52;17511;78;60;19638;77;63;19866;43;25425;36;25317;23
5872462;5931307;250;17489;82;52;17511;78;61;19676;77;64;19904;43;24213;36;24213;23
5872463;5931307;245;17173;82;52;17511;78;64;19933;82;67;20161;42;23905;37;23905;23
5872464;5931307;242;16908;79;50;16851;78;68;20174;84;71;20401;41;23690;36;23690;23
5872465;5931307;240;16781;79;50;16851;87;76;21039;90;80;21039;41;23603;36;23603;23
5872466;5931307;235;16420;77;49;16306;87;79;17959;88;82;17959;-1;23297;-1;23297;-1
5872467;5931307;231;16183;77;49;16123;84;76;17722;84;78;17722;-1;-1;-1;-1;-1
5872468;5931307;232;16245;78;49;16058;86;77;17784;85;79;17784;40;22682;35;22682;22
