from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5900233;5960105;151;10596;50;32;10627;49;41;12103;50;46;13898;33;13533;28;13570;17
5900234;5960105;156;10939;51;33;10829;47;39;12008;50;44;13776;32;13439;28;13476;16
5900235;5960105;158;11053;52;33;11122;49;41;11968;50;46;13877;32;13796;28;13834;16
5900236;5960105;160;11229;53;34;11253;51;44;12146;50;45;12751;32;13925;28;13963;17
5900237;5960105;160;11226;52;33;11213;55;48;12468;53;48;14738;34;14440;30;14478;18
5900238;5960105;162;11355;54;34;11372;56;47;12544;55;48;12398;34;14844;30;14881;18
5900239;5960105;164;11475;55;35;11525;54;45;12289;53;46;12143;34;14840;30;14877;18
5900240;5960105;165;11575;55;35;11708;53;49;12898;53;49;12752;35;15050;30;15088;18
5900241;5960105;166;11592;54;35;11718;52;48;13209;53;49;15768;36;15379;32;15416;19
5900242;5960105;167;11661;55;35;11790;52;45;12908;53;47;12614;38;15798;33;16030;20
5900243;5960105;170;11884;56;36;12033;49;42;12671;49;44;12377;37;15648;33;15658;20
5900244;5960105;169;11852;55;35;11962;43;37;12304;43;38;12010;37;15605;33;15615;20
5900245;5960105;171;11971;55;35;12101;43;36;12236;43;37;11942;38;15696;33;15706;20
5900246;5960105;175;12247;56;36;12343;46;40;12512;46;41;12218;38;16433;32;16442;20
5900247;5960105;178;12432;57;36;12462;48;43;12750;49;39;14905;38;16161;32;16170;20
5900248;5960105;182;12768;60;38;12910;52;47;12776;54;44;15240;43;19561;36;19597;22
5900249;5960105;186;13029;61;39;13141;55;51;14236;55;47;16191;40;20453;33;17680;20
5900250;5960105;190;13276;63;40;13481;54;46;13943;53;45;16259;40;20310;32;17537;20
5900251;5960105;193;13520;63;40;13732;53;45;13817;53;43;16132;39;21567;32;17304;20
5900252;5960105;196;13735;65;41;14051;56;49;14124;55;47;16440;39;21337;32;21374;20
5900253;5960105;202;14134;65;41;14191;58;52;16180;57;54;17551;40;21439;32;21476;21
5900254;5960105;201;14058;66;42;14365;59;50;16084;57;53;17455;38;20930;32;20967;20
5900255;5960105;206;14449;67;42;14516;61;55;14686;61;54;17066;33;18121;27;18159;17
5900256;5960105;208;14527;67;42;14516;59;52;14436;59;52;16902;39;19375;31;19413;20
5900257;5960105;211;14798;68;43;14822;60;51;14356;61;53;15498;37;20596;30;19215;19
5900258;5960105;216;15093;71;45;15071;62;52;14488;65;50;15539;36;20454;30;20492;19
5900259;5960105;219;15333;72;46;15296;57;47;14708;57;45;15758;37;20980;30;21019;19
5900260;5960105;219;15342;72;46;15295;56;46;14839;56;44;15890;37;20682;30;20742;19
5900261;5960105;223;15610;73;46;15629;57;50;15120;66;48;16171;38;20965;31;21025;20
5900262;5960105;232;16224;76;48;16173;58;50;16607;67;55;16666;38;21247;32;21428;19
5900263;5960105;234;16349;76;48;16251;66;57;16990;74;61;17049;39;21518;32;21698;19
5900264;5960105;236;16506;80;50;16776;68;58;17147;76;63;17206;40;22785;32;22822;20
5900265;5960105;242;16953;81;51;16940;72;64;17594;80;70;18186;40;22887;32;22924;20
5900266;5960105;246;17244;83;52;17243;78;69;17885;83;74;18477;40;22881;32;22919;20
5900267;5960105;252;17656;86;55;17809;81;72;22883;86;77;19951;41;-1;34;-1;21
5900268;5960105;254;17794;87;55;17889;82;67;22510;86;70;22276;41;22489;34;22527;21
5900269;5960105;265;18540;88;56;18694;81;65;22419;87;72;24566;42;22523;34;22561;22
5900270;5960105;267;18700;88;56;18582;93;68;22631;91;72;22397;41;22641;34;22679;22
5900271;5960105;274;19150;88;56;18582;97;87;24606;105;92;23196;42;23034;34;23072;22
5900272;5960105;273;19080;91;58;19302;101;86;24529;105;96;26046;42;23607;35;23645;22
5900273;5960105;273;19144;91;58;19302;103;86;24593;106;97;26110;42;23780;35;23818;22
5900274;5960105;280;19578;95;60;19847;103;93;25035;109;98;23625;43;23945;36;23983;23
5900275;5960105;279;19514;95;60;19847;103;92;24970;109;97;23560;43;24225;36;24262;23
5900276;5960105;282;19725;95;60;19847;105;95;25182;109;101;23772;43;23071;36;23109;23
5900277;5960105;345;24144;106;67;23604;110;93;26517;113;103;31241;38;23272;32;23310;20
5900278;5960105;345;24134;106;67;23604;110;93;26506;113;103;31230;44;23266;37;23304;23
5900279;5960105;336;23499;106;67;23613;87;69;25209;90;67;25209;44;26905;37;26942;23
5900280;5960105;330;23115;105;66;23220;81;66;24959;85;64;24959;43;26575;36;26613;23
5900281;5960105;326;22827;104;66;22972;81;64;25152;84;62;25152;42;26274;35;26311;22
5900282;5960105;322;22518;103;65;22738;85;73;26028;87;71;26199;42;25995;35;26032;22
5900283;5960105;318;22234;101;64;22260;84;69;25744;84;67;25915;41;25432;34;25469;21
5900284;5960105;312;21868;99;63;21943;76;65;23710;84;72;23622;40;25117;33;25154;21
5900285;5960105;314;21957;99;63;21926;79;74;26088;87;73;23703;47;25318;40;25356;26
5900286;5960105;321;22491;99;62;21828;85;77;26302;87;71;24240;40;25547;33;25584;21
5900287;5960105;327;22873;103;65;23018;94;76;25202;90;77;25202;45;25704;38;25742;24
5900288;5960105;325;22744;103;65;22897;89;74;25073;90;75;25073;45;27413;38;27450;24
5900289;5960105;326;22838;104;66;23277;89;76;25167;90;77;25167;46;27430;39;27468;25
5900290;5960105;331;23168;104;66;23277;96;80;25497;96;81;25497;46;27839;39;27876;25
5901966;5960105;368;25771;105;67;25693;71;45;32158;81;62;32158;44;26320;39;26153;23
5901967;5960105;367;25694;105;67;25611;75;50;33725;81;67;33725;44;25958;39;25791;23
5901968;5960105;361;25303;103;65;25000;78;57;34950;83;67;25993;43;25665;38;25498;23
5901969;5960105;361;25300;103;65;24913;78;57;34947;83;67;25990;43;25539;38;25404;23
5901970;5960105;356;24914;103;65;24913;75;53;34654;78;68;24912;43;25436;38;25269;23
5901971;5960105;357;24986;102;65;24742;75;54;34726;81;69;24984;42;25665;38;25498;23
5901972;5960105;361;25238;102;65;24742;78;58;34977;83;73;25235;42;25112;38;24977;23
5901973;5960105;-1;-1;102;65;24742;-1;-1;-1;-1;-1;-1;44;24988;40;24852;24
5901974;5960105;-1;-1;105;66;24127;-1;-1;-1;-1;-1;-1;44;24775;40;24640;24
5901975;5960105;352;24620;105;66;24127;91;75;25627;96;67;25627;46;26576;41;26440;25
5901976;5960105;349;24449;105;66;24127;87;73;25456;96;71;26189;46;25836;41;25701;25
5901977;5960105;348;24368;105;66;24127;86;72;25375;96;70;26108;46;25716;41;25581;25
5901978;5960105;338;23676;104;66;23857;87;73;25485;89;65;25485;45;25095;41;24960;25
5901979;5960105;334;23375;101;64;23074;83;72;25425;86;70;26158;43;24855;39;24719;23
5901980;5960105;335;23481;101;64;23074;85;77;25733;87;69;25733;43;24803;39;24667;23
5901981;5960105;333;23289;98;62;23039;81;61;23464;84;53;23464;45;25550;41;25414;25
5901982;5960105;332;23257;96;61;22635;81;60;23433;84;52;23433;47;25486;42;25350;25
5901983;5960105;323;22595;96;61;22635;80;58;22887;84;56;23620;47;26020;42;25885;25
5901984;5960105;319;22314;95;60;22305;75;53;22297;75;51;23030;46;26195;41;26060;25
5901985;5960105;323;22596;96;61;22552;80;57;22579;84;55;23312;47;26544;42;26409;25
5901986;5960105;318;22287;95;60;22180;74;51;22282;83;44;22282;46;25702;41;25535;24
5901987;5960105;322;22523;96;61;22346;80;52;22524;84;48;22524;46;26117;41;25949;25
5901988;5960105;325;22749;100;63;22885;84;58;23930;87;54;23930;47;26555;42;26388;25
5901989;5960105;324;22712;100;63;22885;84;59;24000;87;55;24000;47;27405;42;27238;25
5901990;5960105;319;22316;104;66;21597;94;71;24858;96;67;24858;48;27549;43;27382;26
5901991;5960105;317;22212;104;66;21597;94;72;24949;96;68;24949;49;27741;43;27574;26
5901992;5960105;307;21468;104;66;21597;95;79;25391;102;75;25391;49;29529;43;29362;26
5901993;5960105;301;21053;102;65;21389;91;79;21777;104;79;25679;44;29312;39;29145;24
5901994;5960105;299;20946;102;65;21389;91;78;23614;104;81;25853;45;22125;40;21990;24
5901995;5960105;288;20151;92;58;20032;86;66;20876;105;85;22356;45;21905;40;21770;24
5901996;5960105;286;19990;92;58;20032;83;64;20714;102;83;22194;45;22011;40;21876;24
5901997;5960105;282;19715;90;57;19832;79;60;20439;99;79;21919;44;21786;39;21651;24
5901998;5960105;282;19753;87;55;19676;79;60;20478;99;80;21958;43;21579;38;21444;23
5901999;5960105;277;19360;87;55;19461;72;48;20074;82;66;21554;43;21595;38;21459;23
5902000;5960105;278;19487;87;55;19575;72;50;20201;85;68;21682;43;21761;38;21625;23
5902001;5960105;-1;-1;87;55;19519;-1;-1;-1;-1;-1;-1;43;21872;38;21736;23
5902002;5960105;-1;-1;87;55;19519;-1;-1;-1;-1;-1;-1;43;-1;38;-1;23
5902003;5960105;-1;-1;85;54;18593;-1;-1;-1;-1;-1;-1;43;-1;38;-1;23
5902004;5960105;273;19090;85;54;18593;93;82;27781;103;80;27123;43;-1;38;-1;23
5902005;5960105;270;18906;85;54;18593;89;79;27598;99;85;27412;43;-1;38;-1;23
5902006;5960105;271;18983;85;54;18579;93;80;27675;99;86;27489;43;25151;38;25461;23
5902007;5960105;260;18233;82;52;17842;83;70;22239;95;81;27136;43;24757;38;25067;23
5902008;5960105;258;18052;82;52;17778;82;68;22058;92;79;27021;43;24644;38;24954;23
5902009;5960105;252;17605;79;50;17165;76;61;21612;85;75;20040;42;24034;37;24343;22
5902010;5960105;245;17123;78;50;16917;70;55;21130;79;68;19558;41;23701;36;24010;22
5902011;5960105;248;17341;78;50;17040;74;58;21348;85;71;19776;41;24021;36;24331;22
5902012;5960105;245;17129;78;49;16845;64;48;21237;74;66;19424;41;23011;36;24011;21
5902013;5960105;244;17089;78;50;16891;64;43;20871;74;66;19994;41;22686;36;22686;21
5902014;5960105;240;16832;77;49;16754;63;47;21386;69;57;19392;39;22691;34;22691;20
5902015;5960105;239;16710;77;49;16788;64;51;21711;69;56;19284;40;21842;35;21842;21
5902016;5960105;236;16541;77;49;16747;63;50;22599;71;56;18680;40;21604;35;21604;21
5902017;5960105;232;16268;76;48;16403;57;45;22250;59;48;22250;40;21323;34;21323;20
5902018;5960105;232;16211;75;48;16372;64;52;22705;69;57;19900;42;21725;36;21725;22
5902019;5960105;229;15999;75;47;16262;70;61;20199;71;62;20199;42;21368;36;21368;22
5902020;5960105;227;15914;74;47;16111;72;63;15926;74;68;20630;42;21330;36;21330;22
5902021;5960105;232;16207;73;46;15979;77;65;24148;78;69;19923;42;21547;36;21547;22
5902022;5960105;191;13386;73;46;15979;60;51;13928;68;52;13928;39;16710;33;16060;20
5902023;5960105;188;13193;65;41;13345;58;48;13736;64;49;13736;39;16477;33;16448;20
5902024;5960105;185;12950;63;40;13312;56;46;12903;58;41;13004;38;16389;33;16360;20
5902025;5960105;185;12967;64;40;13341;56;47;12920;60;46;12920;38;15864;33;15835;20
5902026;5960105;178;12447;64;41;12786;53;43;12476;59;43;12476;36;15322;31;15293;19
5902027;5960105;175;12279;63;40;12523;50;40;12258;57;40;12258;36;15469;31;15440;19
5902028;5960105;171;11965;58;37;11937;57;47;11953;62;48;11953;36;14727;31;14698;18
5902029;5960105;165;11516;56;36;11736;50;40;11486;52;41;11486;35;14378;30;14349;18
5902030;5960105;160;11216;56;35;11552;49;39;11207;48;40;11207;35;14434;30;14405;18
5902031;5960105;158;11069;55;35;11318;48;37;11063;49;38;11063;33;13880;28;13852;17
5902032;5960105;155;10834;53;34;10992;44;37;11068;46;38;11068;33;13979;28;13950;17
5902033;5960105;153;10682;52;33;10796;40;32;10826;42;34;11022;32;13585;28;13557;16
5902034;5960105;147;10315;49;31;10275;39;33;10408;42;30;10408;33;13410;28;13381;16
5902035;5960105;143;10035;49;31;10232;38;30;10163;44;29;10301;31;13120;27;13092;16
5902036;5960105;142;9924;48;30;10072;42;32;10830;44;34;10830;31;12951;27;12922;16
5902037;5960105;142;9942;48;30;10096;44;39;10112;46;38;10112;31;13217;27;13189;16
5902038;5960105;140;9793;48;30;9965;41;31;9761;44;33;9761;31;12911;27;12911;16
5902039;5960105;142;9914;50;31;10398;41;31;10038;44;34;9880;31;12766;27;12765;16
5902040;5960105;138;9689;48;30;9900;44;39;12694;44;38;12694;31;11998;27;11998;16
5902041;5960105;136;9494;48;31;9817;41;35;12397;43;33;12397;31;11773;27;11773;16
5902042;5960105;135;9455;48;30;9698;43;37;12678;43;36;12678;31;11927;27;11927;16
5902043;5960105;136;9498;47;30;9658;42;39;13062;42;35;10578;30;11724;26;11724;15
5902044;5960105;134;9349;47;30;9521;38;35;10329;39;32;10329;28;11034;25;11034;15
5902045;5960105;135;9436;46;30;9464;39;31;10228;39;30;10228;28;11524;25;11524;15
5902046;5960105;137;9583;46;29;9612;39;35;10021;39;32;10021;26;10870;24;10870;14
5902047;5960105;136;9547;45;29;9458;35;30;9662;32;27;9662;24;10024;22;10024;13
5902048;5960105;134;9380;43;28;9315;33;30;9150;30;23;9167;24;10069;22;10069;13
5902049;5960105;130;9106;43;27;9153;31;27;8925;27;20;8942;27;10223;24;10260;14
5902050;5960105;134;9370;45;28;9453;34;31;9189;31;24;9206;27;11109;24;11146;14
5902051;5960105;130;9130;43;28;9198;38;32;9913;36;30;9913;27;10815;24;10853;14
5902052;5960105;131;9194;44;28;9362;42;35;10199;41;34;9959;27;11034;24;11072;14
5902053;5960105;126;8839;50;32;10321;44;38;8679;45;34;8906;28;11749;25;11786;15
5902054;5960105;129;9040;42;27;8907;48;41;8879;46;37;9106;28;9716;25;9754;15
5902055;5960105;128;8986;44;28;9143;51;46;9194;48;41;9421;28;9853;25;9891;15
5902056;5960105;130;9134;45;29;9213;55;47;12672;54;44;9595;28;10744;25;10744;15
5902057;5960105;130;9102;46;29;9152;55;46;12640;57;52;10452;27;10683;24;10683;14
5902058;5960105;132;9268;48;31;9318;58;51;12807;58;54;10618;27;11413;24;11413;14
5902059;5960105;136;9505;48;31;9342;57;47;13267;59;52;13267;33;14881;29;14881;18
5902060;5960105;135;9436;45;29;9306;56;46;13199;58;51;13199;33;12570;29;12570;18
5902061;5960105;135;9419;46;29;9510;54;45;13181;58;50;13181;33;12161;29;12161;18
5902062;5960105;137;9588;46;29;9510;55;50;10577;58;55;13428;30;11982;26;11982;15
5902063;5960105;132;9242;44;28;9257;53;45;13865;56;46;11034;29;11673;26;11673;15
5902064;5960105;135;9434;45;29;9465;51;43;10443;54;43;11748;29;11817;26;11817;15
5902065;5960105;136;9508;46;29;9535;48;39;10148;51;39;11452;28;11610;25;11610;15
5902066;5960105;138;9661;47;30;9728;52;43;10229;56;43;11533;29;11763;26;11763;15
5902067;5960105;139;9710;47;30;9781;53;46;10939;57;46;12244;29;11974;26;11974;15
5902068;5960105;141;9842;47;30;9782;53;45;11792;57;48;12915;28;11771;25;11771;15
5902069;5960105;142;9911;48;30;10100;50;41;11493;53;46;13556;28;11716;25;11753;15
5902070;5960105;148;10388;48;30;10173;52;45;11790;54;48;12913;33;14197;29;13934;18
5902071;5960105;154;10810;51;33;10831;51;44;12176;54;46;13298;33;13986;29;14024;17
5902072;5960105;150;10527;50;32;10504;46;40;11894;49;43;13706;32;13631;28;13669;17
5902073;5960105;152;10619;50;32;10611;49;42;12034;49;45;12216;32;13882;28;13920;17
5902074;5960105;153;10698;52;33;10945;51;46;12294;47;44;12094;34;14028;29;14065;17
5902075;5960105;156;10885;52;33;10942;54;49;12555;50;46;12304;34;14521;30;14263;18
5902076;5960105;159;11132;53;34;11149;53;46;12355;54;47;12209;35;14824;30;14567;18
5902077;5960105;159;11118;53;34;11202;51;43;12110;51;44;11964;35;14797;30;14915;18
5902078;5960105;162;11319;53;34;11428;52;45;11872;50;45;11794;35;15046;31;14789;19
5902079;5960105;163;11391;54;34;11511;52;47;13042;50;45;11777;36;15254;31;14997;19
5902080;5960105;163;11412;53;34;11506;50;44;12789;51;45;12495;38;15289;32;15298;20
5902081;5960105;164;11498;54;34;11584;44;39;12472;45;41;12178;37;15356;32;15467;20
5902082;5960105;165;11571;54;34;11679;41;33;12146;41;36;11852;36;15222;32;15232;19
5902083;5960105;169;11830;54;34;11920;41;33;12119;41;36;11825;36;15322;31;15332;19
5902084;5960105;171;11986;56;35;12110;43;38;12428;43;40;12134;37;15719;32;15728;20
5902085;5960105;175;12224;57;36;12358;48;43;12742;49;40;14636;37;15939;32;15948;20
5902086;5960105;179;12556;59;37;12804;51;48;13086;53;43;14904;38;16231;32;16241;20
5902087;5960105;185;12972;60;38;13021;54;47;13697;55;45;16013;38;16580;31;16596;20
5902088;5960105;187;13111;62;40;13486;51;43;13426;52;41;15742;38;16840;31;16856;20
5902089;5960105;192;13416;62;39;13515;52;44;13520;54;42;15836;39;19895;31;17122;20
5902090;5960105;200;14027;65;41;14039;59;54;15985;59;52;16755;37;19464;30;19502;19
5902091;5960105;196;13713;64;40;13902;56;50;15671;54;49;16076;38;19263;31;19300;20
5902092;5960105;200;13986;66;42;14312;57;52;15577;56;53;15484;38;21115;31;21152;20
5902093;5960105;202;14143;65;41;14199;57;51;15512;56;51;15362;33;19086;27;19123;17
5902094;5960105;207;14475;67;42;14637;58;49;14227;59;49;15203;36;19389;30;19427;19
5902095;5960105;209;14660;68;43;14660;57;50;14071;60;48;15122;35;18673;29;18710;18
5902096;5960105;212;14855;72;46;15021;59;49;14250;62;47;15300;36;19008;30;19046;19
5902097;5960105;214;14961;70;44;14915;57;46;14635;57;44;15686;36;21093;30;21131;19
5902098;5960105;225;15759;73;46;15558;61;51;16338;66;51;16338;38;21419;31;21457;20
5902099;5960105;224;15687;74;47;15701;61;50;16308;66;50;16308;39;21209;32;21268;20
5902100;5960105;230;16099;76;48;16071;67;58;17085;75;62;17144;37;20787;30;20824;19
5902101;5960105;231;16141;76;48;16190;67;58;17104;74;62;17163;39;20780;32;20818;19
5902102;5960105;236;16536;79;50;16670;68;58;17177;76;63;17236;38;20649;31;20687;19
5902103;5960105;243;16998;80;51;16903;76;68;17798;81;72;17857;40;20843;32;20881;20
5902104;5960105;257;17991;83;53;17350;87;75;23068;92;82;20311;40;23304;32;23341;20
5902105;5960105;257;18004;88;56;17978;86;72;22848;91;81;24364;40;-1;32;-1;20
5902106;5960105;260;18210;91;57;18318;86;67;22535;87;71;22301;41;-1;34;-1;21
5902107;5960105;261;18243;87;55;18303;81;61;22122;84;65;21888;41;22128;34;22165;21
5902108;5960105;264;18454;88;56;18582;85;65;22386;87;68;22152;41;22469;34;22506;22
5902109;5960105;267;18714;91;57;18881;93;69;22646;91;72;22412;42;22794;35;22832;22
5902110;5960105;267;18700;91;58;19302;89;80;24156;99;89;22740;42;23426;35;23463;22
5902111;5960105;271;18966;91;58;19302;95;84;24423;104;90;23013;42;23515;35;23553;22
5902112;5960105;272;19073;95;60;19847;96;86;24530;105;91;23120;43;23718;36;23755;23
5902113;5960105;276;19303;95;60;19847;101;89;24759;107;94;23350;43;24082;36;24119;23
5902114;5960105;280;19570;95;60;19847;103;93;25026;109;98;23616;38;22841;31;22878;20
5902115;5960105;342;23955;106;67;23604;105;91;26328;111;102;27576;38;23116;32;23153;20
5902116;5960105;337;23603;106;67;23604;99;88;25975;111;98;25357;38;23238;32;23275;20
5902117;5960105;333;23287;106;67;23604;95;84;26913;102;81;25659;44;26883;36;26920;23
5902118;5960105;328;22972;106;67;23437;88;79;25345;93;77;25345;43;23643;36;23680;23
5902119;5960105;324;22704;104;66;22972;87;77;26331;90;73;25077;42;23910;35;23948;22
5902120;5960105;322;22524;98;62;21221;85;75;26151;87;73;26323;41;24160;34;24197;21
5902121;5960105;308;21567;100;63;21658;76;65;23714;84;71;23576;41;24370;34;24408;22
5902122;5960105;309;21615;99;62;21713;73;60;23365;81;58;23365;40;24820;34;24857;21
5902123;5960105;310;21701;98;62;21717;77;67;23441;84;70;23446;40;25294;34;25332;21
5902124;5960105;317;22160;99;62;21897;79;68;23891;84;69;23891;47;25631;40;25668;26
5902125;5960105;322;22543;102;65;22654;83;71;24872;84;72;24872;45;26551;37;26588;24
5902126;5960105;321;22495;102;65;22654;82;71;24824;84;72;24824;45;27073;37;27110;24
5902127;5960105;324;22670;103;65;22806;87;73;24999;90;74;24999;45;27271;38;27309;24
5903804;5960105;364;25447;104;66;25285;71;47;33509;81;62;26126;43;25930;38;25762;23
5903805;5960105;360;25176;104;66;25198;74;49;33670;80;62;26177;43;25684;38;25517;23
5903806;5960105;356;24920;103;65;24855;74;52;34567;78;62;25610;42;25437;38;25270;22
5903807;5960105;352;24666;102;64;24638;74;48;34313;78;60;25458;40;25205;36;25038;21
5903808;5960105;353;24742;102;64;24638;74;51;34481;78;64;25785;40;24877;36;24710;21
5903809;5960105;351;24594;100;63;24085;78;55;34792;81;69;26096;44;24854;40;24719;24
5903810;5960105;348;24352;99;63;23953;78;55;35368;81;66;25149;44;24732;40;24596;24
5903811;5960105;-1;-1;99;62;23741;-1;-1;-1;-1;-1;-1;44;24612;40;24476;24
5903812;5960105;-1;-1;98;62;23423;-1;-1;-1;-1;-1;-1;44;24469;40;24334;24
5903813;5960105;-1;-1;105;66;24127;-1;-1;-1;-1;-1;-1;46;25997;41;25862;25
5903814;5960105;332;23254;100;63;22830;86;76;38657;87;77;25499;43;25700;38;25565;23
5903815;5960105;330;23073;100;63;22842;84;73;38476;84;68;24515;43;24318;38;24182;23
5903816;5960105;329;23054;101;64;23074;82;73;38457;84;70;24949;43;24416;39;24281;23
5903817;5960105;332;23261;101;64;23074;82;67;23920;84;65;24654;43;24676;39;24541;23
5903818;5960105;335;23456;100;63;23441;81;63;23632;83;55;23632;44;25158;40;25022;24
5903819;5960105;336;23532;99;63;22335;81;64;23707;84;56;23707;43;25237;39;25101;23
5903820;5960105;320;22396;99;63;22335;82;66;22809;83;67;23364;43;23723;39;23556;23
5903821;5960105;316;22138;94;60;22012;80;58;22249;73;54;22867;46;26525;41;26390;24
5903822;5960105;315;22057;94;60;22012;78;57;22169;73;52;22786;45;25308;40;25141;24
5903823;5960105;315;22017;95;60;21984;74;47;22030;81;40;22030;45;25551;40;25383;24
5903824;5960105;317;22191;95;60;22052;74;50;22215;83;43;22215;46;25776;40;25609;24
5903825;5960105;328;22944;95;60;22052;84;61;24186;92;57;24186;46;26781;40;26614;24
5903826;5960105;328;22929;100;63;22885;86;62;24217;92;58;24217;47;26284;42;26117;25
5903827;5960105;316;22138;104;66;21597;97;78;25375;102;74;25375;47;26568;42;26400;25
5903828;5960105;313;21892;104;66;21597;95;78;25359;102;74;25359;47;26715;42;26547;26
5903829;5960105;311;21774;104;66;21597;95;79;25424;103;75;25424;44;29479;39;29312;24
5903830;5960105;298;20852;102;65;21389;95;84;25730;105;80;25730;44;29240;39;29073;24
5903831;5960105;304;21255;91;58;19915;94;83;23923;104;86;26162;44;22045;39;21910;24
5903832;5960105;305;21335;91;58;19915;94;84;24002;109;87;26242;44;21836;39;21701;24
5903833;5960105;282;19737;91;58;19915;79;60;20461;99;79;21942;44;21774;39;21639;24
5903834;5960105;278;19465;92;58;19950;76;56;20189;93;75;21669;44;21637;39;21502;24
5903835;5960105;278;19482;87;55;19532;72;49;20180;85;68;21660;43;21450;38;21314;23
5903836;5960105;273;19138;86;55;19286;65;45;19852;81;63;21332;42;21325;38;21189;23
5903837;5960105;276;19322;87;55;19385;76;52;20364;85;70;21844;43;21536;38;21401;23
5903838;5960105;279;19504;87;55;19376;76;55;20546;91;73;22026;43;21775;38;21640;23
5903839;5960105;-1;-1;87;55;19376;-1;-1;-1;-1;-1;-1;43;21770;38;21635;23
5903840;5960105;-1;-1;81;52;17236;-1;-1;-1;-1;-1;-1;43;23860;38;23692;23
5903841;5960105;249;17396;81;52;17236;81;70;19564;86;67;19564;43;23749;38;23582;23
5903842;5960105;247;17323;81;52;17236;81;69;19490;84;66;19490;43;-1;38;-1;23
5903843;5960105;266;18586;81;52;17236;89;75;22593;97;86;27490;43;-1;38;-1;23
5903844;5960105;264;18466;82;52;17842;86;74;22472;97;84;27369;43;24881;38;25191;23
5903845;5960105;262;18346;82;52;17842;84;72;22352;97;84;27314;43;24851;38;25161;23
5903846;5960105;247;17286;78;49;16768;74;57;21292;85;70;19721;41;24122;36;24432;22
5903847;5960105;243;16992;78;49;16768;69;53;20998;74;66;19426;41;23520;36;23829;21
5903848;5960105;241;16843;78;49;16768;65;50;20843;74;64;19275;41;23390;36;23699;21
5903849;5960105;240;16782;76;48;16479;64;46;20503;73;61;19078;40;23067;35;23377;21
5903850;5960105;241;16904;78;50;16845;63;46;21104;74;63;19199;40;22736;35;22736;21
5903851;5960105;239;16706;77;49;16748;61;50;21581;69;54;19155;43;23584;37;23447;23
5903852;5960105;239;16720;78;49;16705;60;48;21444;65;52;19018;43;23649;37;23512;22
5903853;5960105;243;17044;78;50;17058;64;50;22020;69;55;19594;43;22678;37;22658;23
5903854;5960105;237;16559;77;49;16983;61;49;22102;69;55;19734;43;22665;38;22645;23
5903855;5960105;236;16518;76;48;16768;59;48;22065;67;54;19698;41;21771;35;21771;21
5903856;5960105;239;16721;77;49;16950;70;61;20212;71;62;20212;42;22003;37;22003;22
5903857;5960105;231;16184;75;48;16467;75;64;24125;77;68;20637;43;21612;37;21612;23
5903858;5960105;234;16411;74;47;16296;75;65;23669;80;71;20864;42;21518;36;21518;22
5903859;5960105;190;13334;65;41;13144;57;48;13683;69;49;13683;39;17105;33;16258;20
5903860;5960105;186;13054;64;41;13239;56;45;13495;58;46;13495;39;15925;33;15896;20
5903861;5960105;182;12720;63;40;13072;52;42;12673;55;42;12673;37;15580;32;15551;19
5903862;5960105;182;12735;63;40;13012;53;42;12688;57;45;13137;37;15668;32;15640;19
5903863;5960105;173;12111;62;40;12422;50;37;12090;57;37;12090;35;15013;30;14984;18
5903864;5960105;172;12018;61;39;12126;45;36;11997;53;36;11997;35;14954;30;14926;18
5903865;5960105;168;11748;58;37;11937;54;43;11717;57;44;11717;35;14881;30;14852;18
5903866;5960105;163;11394;55;35;11574;50;38;11363;52;39;11363;35;14297;29;14268;17
5903867;5960105;160;11168;56;35;11450;45;36;11212;48;36;11212;34;14151;29;14122;17
5903868;5960105;155;10838;53;34;11049;45;33;10801;44;34;10801;33;13694;28;13665;17
5903869;5960105;154;10799;52;33;10754;45;35;10922;46;36;10922;34;13367;29;13338;17
5903870;5960105;148;10347;51;32;10595;38;31;10312;38;34;10484;33;13472;28;13443;16
5903871;5960105;147;10309;50;32;10471;38;30;10229;38;30;10404;32;13240;27;13211;16
5903872;5960105;139;9751;47;30;9766;39;31;9810;44;28;9810;31;12626;27;12598;16
5903873;5960105;139;9740;47;30;9865;40;36;11179;42;35;11179;30;12855;26;12826;15
5903874;5960105;135;9463;46;29;9598;39;33;9642;42;31;9642;30;12632;26;12603;15
5903875;5960105;136;9521;46;29;9657;37;31;9646;42;31;9646;30;12658;26;12629;15
5903876;5960105;136;9495;46;29;9783;39;32;9874;43;34;9874;30;12824;26;12795;15
5903877;5960105;134;9411;48;30;9873;44;38;10154;45;38;10154;31;12267;27;12267;16
5903878;5960105;131;9199;47;30;9590;42;36;12495;42;37;12732;31;12093;27;12093;16
5903879;5960105;131;9171;46;29;9340;44;37;12678;43;36;12678;31;11985;27;11984;16
5903880;5960105;133;9279;46;29;9309;42;36;10487;41;37;12964;30;11626;26;11626;15
5903881;5960105;130;9075;45;29;9213;42;37;10580;42;35;10580;29;11301;25;11301;15
5903882;5960105;130;9120;45;29;9139;41;37;10583;41;34;9938;27;11110;25;11110;15
5903883;5960105;134;9363;44;28;9243;40;37;10144;39;31;9710;26;10822;23;10822;14
